hex_ident,altitude(meter),latitude,longitude,date,time,angle,distance(kilometer),squawk,ground_speed(kilometerph),track,callsign
48455C,11880,50.11848,7.66651,2019/01/10,15:16:40.342,-56.95,27.56,3176,827,148,KLM25F  
48455C,11880,50.11693,7.66665,2019/01/10,15:16:41.195,-57.17,27.44,3176,827,148,KLM25F  
4005BF,11880,49.89244,7.67800,2019/01/10,15:16:41.917,-101.74,19.87,4704,785,113,BAW125  
48455C,11880,50.11525,7.66823,2019/01/10,15:16:42.114,-57.28,27.23,3176,827,148,KLM25F  
3C6654,1759,49.95674,8.05788,2019/01/10,15:16:42.178,84.19,8.3,1000,403,106,DLH5J   
48455C,11880,50.11441,7.66990,2019/01/10,15:16:42.637,-57.25,27.08,3176,827,148,KLM25F  
48455C,11880,50.11359,7.66997,2019/01/10,15:16:43.095,-57.37,27.01,3176,827,148,KLM25F  
3C6654,1759,49.95648,8.05927,2019/01/10,15:16:43.162,84.39,8.4,1000,403,106,DLH5J   
4CACA9,11270,49.98379,7.63817,2019/01/10,15:16:43.686,-82.55,22.22,2212,725,117,RYR72AT 
3C6654,1759,49.95609,8.06092,2019/01/10,15:16:44.146,84.66,8.51,1000,403,106,DLH5J   
4005BF,11880,49.89024,7.68580,2019/01/10,15:16:44.799,-102.58,19.41,4704,787,113,BAW125  
48455C,11880,50.11002,7.67337,2019/01/10,15:16:45.064,-57.6,26.56,3176,827,148,KLM25F  
4CACA9,11270,49.98198,7.64367,2019/01/10,15:16:45.850,-82.77,21.79,2212,725,117,RYR72AT 
48455C,11880,50.10836,7.67499,2019/01/10,15:16:46.045,-57.71,26.35,3176,827,148,KLM25F  
4CACA9,11270,49.98129,7.64569,2019/01/10,15:16:46.703,-82.85,21.64,2212,725,117,RYR72AT 
4005BF,11880,49.88805,7.69361,2019/01/10,15:16:47.552,-103.45,18.97,4704,787,113,BAW125  
4CACA9,11270,49.98065,7.64764,2019/01/10,15:16:47.552,-82.94,21.49,2212,725,117,RYR72AT 
48455C,11880,50.10443,7.68009,2019/01/10,15:16:48.274,-57.84,25.79,3176,827,148,KLM25F  
4CACA9,11270,49.97964,7.65068,2019/01/10,15:16:48.603,-83.07,21.25,2212,725,117,RYR72AT 
3C6654,1736,49.95479,8.06845,2019/01/10,15:16:49.324,85.59,9.02,1000,394,106,DLH5J   
4CACA9,11270,49.97881,7.65317,2019/01/10,15:16:49.651,-83.17,21.06,2212,725,117,RYR72AT 
48455C,11880,50.10095,7.68342,2019/01/10,15:16:50.240,-58.09,25.35,3176,827,148,KLM25F  
3C6654,1736,49.95451,8.07005,2019/01/10,15:16:50.371,85.78,9.13,1000,394,106,DLH5J   
4CACA9,11270,49.97816,7.65517,2019/01/10,15:16:50.502,-83.26,20.91,2212,725,117,RYR72AT 
3C6654,1736,49.95424,8.07134,2019/01/10,15:16:51.354,85.95,9.22,1000,392,106,DLH5J   
4CACA9,11270,49.97731,7.65762,2019/01/10,15:16:51.485,-83.38,20.72,2212,725,117,RYR72AT 
4CACA9,11270,49.97648,7.66014,2019/01/10,15:16:52.402,-83.49,20.53,2212,725,117,RYR72AT 
4005BF,11880,49.88417,7.70758,2019/01/10,15:16:52.599,-105.14,18.19,4704,787,113,BAW125  
48455C,11880,50.09583,7.68674,2019/01/10,15:16:53.123,-58.61,24.79,3176,827,148,KLM25F  
48455C,11880,50.09426,7.68843,2019/01/10,15:16:54.041,-58.71,24.58,3176,827,148,KLM25F  
3C6654,1721,49.95339,8.07584,2019/01/10,15:16:54.369,86.46,9.53,1000,392,106,DLH5J   
4005BF,11880,49.88258,7.71314,2019/01/10,15:16:54.566,-105.87,17.89,4704,787,113,BAW125  
48455C,11880,50.09258,7.69021,2019/01/10,15:16:54.961,-58.82,24.36,3176,827,148,KLM25F  
3C6654,1721,49.95309,8.07748,2019/01/10,15:16:55.548,86.64,9.65,1000,388,106,DLH5J   
4005BF,11880,49.88182,7.71594,2019/01/10,15:16:55.550,-106.24,17.73,4704,788,113,BAW125  
48455C,11880,50.09091,7.69184,2019/01/10,15:16:55.942,-58.95,24.15,3176,827,148,KLM25F  
4CACA9,11270,49.97333,7.66961,2019/01/10,15:16:56.206,-83.95,19.8,2212,725,117,RYR72AT 
4005BF,11880,49.88105,7.71871,2019/01/10,15:16:56.662,-106.62,17.59,4704,788,113,BAW125  
48455C,11880,50.08896,7.69354,2019/01/10,15:16:57.055,-59.12,23.92,3176,827,148,KLM25F  
4CACA9,11270,49.97252,7.67209,2019/01/10,15:16:57.189,-84.07,19.61,2212,725,117,RYR72AT 
3C6654,1713,49.95250,8.08066,2019/01/10,15:16:57.647,86.97,9.87,1000,388,106,DLH5J   
4005BF,11880,49.87947,7.72435,2019/01/10,15:16:58.564,-107.42,17.29,4704,788,113,BAW125  
4CACA9,11270,49.97085,7.67714,2019/01/10,15:16:59.284,-84.33,19.23,2212,725,117,RYR72AT 
48455C,11880,50.08336,7.69852,2019/01/10,15:17:00.202,-59.61,23.24,3176,827,148,KLM25F  
4CACA9,11270,49.97003,7.67959,2019/01/10,15:17:00.203,-84.46,19.04,2212,725,117,RYR72AT 
3C6654,1705,49.95177,8.08464,2019/01/10,15:17:00.530,87.36,10.15,1000,388,106,DLH5J   
4CACA9,11270,49.96922,7.68212,2019/01/10,15:17:01.316,-84.59,18.85,2212,725,117,RYR72AT 
4005BF,11880,49.87728,7.73215,2019/01/10,15:17:01.381,-108.58,16.9,4704,788,113,BAW125  
4CACA9,11270,49.96852,7.68412,2019/01/10,15:17:02.104,-84.71,18.7,2212,725,117,RYR72AT 
48455C,11880,50.07987,7.70194,2019/01/10,15:17:02.168,-59.9,22.8,3176,827,148,KLM25F  
4005BF,11880,49.87646,7.73495,2019/01/10,15:17:02.299,-109.02,16.76,4704,788,113,BAW125  
3C6654,1698,49.95122,8.08746,2019/01/10,15:17:02.495,87.64,10.34,1000,388,106,DLH5J   
4CACA9,11270,49.96754,7.68709,2019/01/10,15:17:03.216,-84.87,18.47,2212,725,117,RYR72AT 
4005BF,11880,49.87570,7.73779,2019/01/10,15:17:03.478,-109.46,16.62,4704,788,113,BAW125  
4CACA9,11270,49.96689,7.68909,2019/01/10,15:17:04.134,-84.99,18.32,2212,725,117,RYR72AT 
48455C,11880,50.07638,7.70528,2019/01/10,15:17:04.135,-60.21,22.37,3176,827,148,KLM25F  
4005BF,11880,49.87491,7.74059,2019/01/10,15:17:04.332,-109.91,16.48,4704,788,113,BAW125  
3C6654,1690,49.95064,8.09039,2019/01/10,15:17:04.593,87.92,10.55,1000,379,106,DLH5J   
4CACA9,11270,49.96619,7.69110,2019/01/10,15:17:04.922,-85.11,18.17,2212,725,117,RYR72AT 
4005BF,11880,49.87431,7.74276,2019/01/10,15:17:05.249,-110.27,16.38,4704,790,113,BAW125  
48455C,11880,50.07312,7.70869,2019/01/10,15:17:05.970,-60.47,21.95,3176,827,148,KLM25F  
4CACA9,11270,49.96522,7.69407,2019/01/10,15:17:06.034,-85.28,17.94,2212,725,117,RYR72AT 
4005BF,11880,49.87351,7.74558,2019/01/10,15:17:06.167,-110.75,16.25,4704,790,113,BAW125  
3C6654,1683,49.95013,8.09321,2019/01/10,15:17:06.689,88.16,10.75,1000,377,106,DLH5J   
4005BF,11880,49.87290,7.74781,2019/01/10,15:17:07.083,-111.13,16.14,4704,790,113,BAW125  
4CACA9,11270,49.96354,7.69904,2019/01/10,15:17:08.132,-85.6,17.57,2212,725,117,RYR72AT 
4CACA9,11270,49.96289,7.70104,2019/01/10,15:17:08.921,-85.72,17.42,2212,725,117,RYR72AT 
48455C,11880,50.06781,7.71378,2019/01/10,15:17:08.985,-60.98,21.29,3176,827,148,KLM25F  
4CACA9,11270,49.96207,7.70358,2019/01/10,15:17:09.902,-85.88,17.23,2212,725,117,RYR72AT 
48455C,11880,50.06591,7.71545,2019/01/10,15:17:10.098,-61.18,21.06,3176,827,148,KLM25F  
4005BF,11880,49.86974,7.75902,2019/01/10,15:17:10.885,-113.16,15.64,4704,790,113,BAW125  
48455C,11880,50.06406,7.71703,2019/01/10,15:17:11.147,-61.38,20.84,3176,827,148,KLM25F  
4CACA9,11270,49.96023,7.70906,2019/01/10,15:17:12.000,-86.25,16.82,2212,725,117,RYR72AT 
48455C,11880,50.06209,7.72043,2019/01/10,15:17:12.261,-61.42,20.52,3176,827,148,KLM25F  
3C6654,1667,49.94888,8.10119,2019/01/10,15:17:12.263,88.72,11.31,1000,366,102,DLH5J   
48455C,11880,50.06044,7.72050,2019/01/10,15:17:13.179,-61.76,20.4,3176,827,148,KLM25F  
4005BF,11880,49.86755,7.76689,2019/01/10,15:17:13.703,-114.69,15.3,4704,790,113,BAW125  
4CACA9,11270,49.95856,7.71404,2019/01/10,15:17:13.965,-86.6,16.45,2212,725,117,RYR72AT 
3C6654,1660,49.94864,8.10383,2019/01/10,15:17:14.163,88.83,11.5,1000,361,98,DLH5J   
4005BF,11880,49.86690,7.76912,2019/01/10,15:17:14.622,-115.15,15.21,4704,790,113,BAW125  
48455C,11880,50.05678,7.72547,2019/01/10,15:17:15.276,-61.99,19.87,3176,827,148,KLM25F  
4005BF,11880,49.86597,7.77246,2019/01/10,15:17:15.669,-115.85,15.08,4704,790,113,BAW125  
4CACA9,11270,49.95693,7.71901,2019/01/10,15:17:16.062,-86.96,16.08,2212,725,117,RYR72AT 
3C6654,1660,49.94856,8.10668,2019/01/10,15:17:16.261,88.88,11.7,1000,361,98,DLH5J   
4005BF,11880,49.86536,7.77476,2019/01/10,15:17:16.652,-116.33,14.99,4704,790,113,BAW125  
4CACA9,11270,49.95607,7.72151,2019/01/10,15:17:17.112,-87.15,15.89,2212,725,117,RYR72AT 
4005BF,11880,49.86438,7.77810,2019/01/10,15:17:17.702,-117.07,14.86,4704,790,113,BAW125  
48455C,11880,50.05151,7.73047,2019/01/10,15:17:18.227,-62.59,19.23,3176,827,148,KLM25F  
3C6654,1660,49.94861,8.10986,2019/01/10,15:17:18.750,88.89,11.93,1000,344,88,DLH5J   
4CACA9,11270,49.95442,7.72650,2019/01/10,15:17:19.076,-87.54,15.52,2212,725,117,RYR72AT 
48455C,11880,50.04957,7.73222,2019/01/10,15:17:19.339,-62.83,19,3176,827,148,KLM25F  
4005BF,11880,49.86280,7.78367,2019/01/10,15:17:19.797,-118.33,14.66,4704,792,113,BAW125  
4CACA9,11270,49.95358,7.72903,2019/01/10,15:17:20.126,-87.75,15.34,2212,725,117,RYR72AT 
48455C,11880,50.04589,7.73556,2019/01/10,15:17:21.436,-63.29,18.56,3176,827,148,KLM25F  
4005BF,11880,49.86140,7.78873,2019/01/10,15:17:21.634,-119.52,14.48,4704,792,113,BAW125  
48455C,11880,50.04410,7.73727,2019/01/10,15:17:22.420,-63.51,18.34,3176,827,148,KLM25F  
3C6654,1644,49.94897,8.11570,2019/01/10,15:17:23.206,88.8,12.35,1000,333,83,DLH5J   
4CACA9,11270,49.95044,7.73849,2019/01/10,15:17:23.863,-88.56,14.64,2212,725,117,RYR72AT 
48455C,11880,50.04100,7.73890,2019/01/10,15:17:24.191,-64.06,18.04,3176,827,148,KLM25F  
3C6654,1644,49.94907,8.11709,2019/01/10,15:17:24.256,88.77,12.45,1000,333,83,DLH5J   
48455C,11880,50.03909,7.74239,2019/01/10,15:17:25.303,-64.12,17.72,3176,827,148,KLM25F  
3C6654,1637,49.94920,8.11845,2019/01/10,15:17:25.370,88.74,12.55,1000,327,81,DLH5J   
4005BF,11880,49.85825,7.80000,2019/01/10,15:17:25.566,-122.37,14.11,4704,792,113,BAW125  
4CACA9,11270,49.94860,7.74395,2019/01/10,15:17:26.024,-89.07,14.25,2212,725,117,RYR72AT 
4005BF,11880,49.85745,7.80282,2019/01/10,15:17:26.550,-123.12,14.02,4704,792,113,BAW125  
48455C,11880,50.03595,7.74406,2019/01/10,15:17:27.074,-64.7,17.42,3176,827,148,KLM25F  
4005BF,11880,49.85652,7.80616,2019/01/10,15:17:27.728,-124.04,13.93,4704,792,113,BAW125  
48455C,11880,50.03407,7.74566,2019/01/10,15:17:28.124,-64.98,17.2,3176,827,148,KLM25F  
48455C,11880,50.03220,7.74731,2019/01/10,15:17:29.235,-65.27,16.99,3176,827,148,KLM25F  
4005BF,11880,49.85526,7.81069,2019/01/10,15:17:29.367,-125.32,13.8,4704,794,113,BAW125  
4CACA9,11270,49.94545,7.75346,2019/01/10,15:17:29.957,-90.01,13.56,2212,725,117,RYR72AT 
3C4AA1,11278,50.24107,7.31263,2019/01/10,15:17:30.088,-63.98,55.69,1140,751,109,
4005BF,11880,49.85445,7.81345,2019/01/10,15:17:30.349,-126.13,13.73,4704,794,113,BAW125  
48455C,11880,50.02881,7.75071,2019/01/10,15:17:31.137,-65.75,16.58,3176,827,148,KLM25F  
3C4AA1,11278,50.23979,7.31812,2019/01/10,15:17:31.924,-63.88,55.29,1140,751,109,
4CACA9,11270,49.94366,7.75895,2019/01/10,15:17:32.056,-90.59,13.17,2212,725,117,RYR72AT 
48455C,11880,50.02689,7.75403,2019/01/10,15:17:32.250,-65.88,16.26,3176,827,148,KLM25F  
4CACA9,11270,49.94279,7.76148,2019/01/10,15:17:33.036,-90.88,12.99,2212,725,117,RYR72AT 
3C4AA1,11278,50.23913,7.32090,2019/01/10,15:17:33.037,-63.83,55.09,1140,751,109,
3C4AA1,11278,50.23851,7.32362,2019/01/10,15:17:34.021,-63.78,54.89,1140,751,109,
4005BF,11880,49.85144,7.82420,2019/01/10,15:17:34.218,-129.43,13.48,4704,794,113,BAW125  
48455C,11880,50.02322,7.75750,2019/01/10,15:17:34.283,-66.46,15.83,3176,827,148,KLM25F  
4CACA9,11270,49.94115,7.76647,2019/01/10,15:17:35.070,-91.46,12.64,2212,725,117,RYR72AT 
4005BF,11880,49.85065,7.82696,2019/01/10,15:17:35.136,-130.33,13.43,4704,794,113,BAW125  
48455C,11880,50.02159,7.75909,2019/01/10,15:17:35.201,-66.73,15.63,3176,827,148,KLM25F  
4CACA9,11270,49.94036,7.76897,2019/01/10,15:17:36.052,-91.75,12.47,2212,727,117,RYR72AT 
4005BF,11880,49.84986,7.82984,2019/01/10,15:17:36.118,-131.28,13.37,4704,794,113,BAW125  
48455C,11880,50.01952,7.76090,2019/01/10,15:17:36.380,-67.09,15.4,3176,827,148,KLM25F  
4CACA9,11270,49.93966,7.77097,2019/01/10,15:17:36.969,-92.02,12.33,2212,727,117,RYR72AT 
4005BF,11880,49.84909,7.83260,2019/01/10,15:17:37.100,-132.21,13.32,4704,796,113,BAW125  
48455C,11880,50.01787,7.76251,2019/01/10,15:17:37.363,-67.37,15.21,3176,827,148,KLM25F  
3C4AA1,11278,50.23526,7.33738,2019/01/10,15:17:38.936,-63.52,53.89,1140,750,110,CFG187  
4CACA9,11270,49.93803,7.77594,2019/01/10,15:17:38.937,-92.66,11.99,2212,727,117,RYR72AT 
4005BF,11880,49.84762,7.83771,2019/01/10,15:17:39.001,-134,13.24,4704,796,113,BAW125  
48455C,11880,50.01489,7.76415,2019/01/10,15:17:39.003,-68.03,14.93,3176,827,148,KLM25F  
3C4AA1,11278,50.23462,7.34010,2019/01/10,15:17:39.920,-63.47,53.69,1140,750,110,CFG187  
48455C,11880,50.01326,7.76585,2019/01/10,15:17:39.984,-68.32,14.74,3176,827,148,KLM25F  
4CACA9,11270,49.93700,7.77899,2019/01/10,15:17:40.049,-93.08,11.78,2212,727,117,RYR72AT 
48455C,11880,50.01173,7.76748,2019/01/10,15:17:40.836,-68.58,14.55,3176,827,148,KLM25F  
4CACA9,11270,49.93620,7.78150,2019/01/10,15:17:41.098,-93.42,11.61,2212,727,117,RYR72AT 
48455C,11880,50.01028,7.76919,2019/01/10,15:17:41.624,-68.82,14.36,3176,827,148,KLM25F  
3C4AA1,11278,50.23334,7.34559,2019/01/10,15:17:41.951,-63.36,53.3,1140,750,110,CFG187  
4CACA9,11270,49.93538,7.78396,2019/01/10,15:17:42.081,-93.78,11.44,2212,727,117,RYR72AT 
4CACA9,11270,49.93505,7.78500,2019/01/10,15:17:42.476,-93.93,11.37,2212,727,117,RYR72AT 
4005BF,11880,49.84465,7.84843,2019/01/10,15:17:42.672,-137.92,13.1,4704,796,113,BAW125  
48455C,11880,50.00821,7.77080,2019/01/10,15:17:42.803,-69.27,14.15,3176,827,148,KLM25F  
4CACA9,11270,49.93472,7.78597,2019/01/10,15:17:42.869,-94.08,11.3,2212,727,117,RYR72AT 
4005BF,11880,49.84401,7.85067,2019/01/10,15:17:43.590,-138.78,13.08,4704,796,113,BAW125  
4CACA9,11270,49.93370,7.78894,2019/01/10,15:17:43.983,-94.55,11.1,2212,727,117,RYR72AT 
502C2F,10966,50.06023,8.66524,2019/01/10,15:17:44.836,80.58,53.16,,,,
4CACA9,11270,49.93286,7.79147,2019/01/10,15:17:45.096,-94.95,10.94,2212,727,117,RYR72AT 
502C2F,10966,50.06023,8.66183,2019/01/10,15:17:45.818,80.54,52.92,,,,
3C4AA1,11278,50.23089,7.35601,2019/01/10,15:17:45.883,-63.15,52.54,1140,750,110,CFG187  
3C4AA1,11278,50.23027,7.35874,2019/01/10,15:17:46.801,-63.09,52.34,1140,750,110,CFG187  
4CACA9,11270,49.93137,7.79599,2019/01/10,15:17:46.931,-95.7,10.64,2212,727,117,RYR72AT 
4CACA9,11270,49.93057,7.79849,2019/01/10,15:17:47.849,-96.13,10.48,2212,727,117,RYR72AT 
48455C,11880,49.99897,7.77929,2019/01/10,15:17:48.047,-71.25,13.13,3176,827,148,KLM25F  
4CACA9,11270,49.92974,7.80096,2019/01/10,15:17:48.899,-96.58,10.32,2212,727,117,RYR72AT 
3C4AA1,11278,50.22844,7.36641,2019/01/10,15:17:49.618,-62.94,51.78,1140,750,110,CFG187  
48455C,11880,49.99552,7.78255,2019/01/10,15:17:50.012,-72.05,12.75,3176,827,148,KLM25F  
48455C,11880,49.99374,7.78425,2019/01/10,15:17:50.996,-72.47,12.56,3176,827,148,KLM25F  
4005BF,11880,49.83780,7.87274,2019/01/10,15:17:51.322,-147.85,12.99,4704,800,113,BAW125  
3C4AA1,11278,50.22702,7.37242,2019/01/10,15:17:51.782,-62.81,51.35,1140,750,110,CFG187  
4CACA9,11270,49.92709,7.80898,2019/01/10,15:17:52.045,-98.12,9.81,2212,727,117,RYR72AT 
4005BF,11880,49.83715,7.87504,2019/01/10,15:17:52.175,-148.86,12.99,4704,800,113,BAW125  
3C4AA1,11278,50.22643,7.37522,2019/01/10,15:17:52.896,-62.75,51.15,1140,750,110,CFG187  
48455C,11880,49.99022,7.78757,2019/01/10,15:17:53.026,-73.35,12.18,3176,827,148,KLM25F  
4CACA9,11270,49.92622,7.81150,2019/01/10,15:17:53.092,-98.66,9.65,2212,727,117,RYR72AT 
3C4AA1,11278,50.22577,7.37791,2019/01/10,15:17:53.878,-62.69,50.95,1140,750,110,CFG187  
48455C,11880,49.98868,7.78938,2019/01/10,15:17:53.880,-73.71,11.99,3176,827,148,KLM25F  
4CACA9,11270,49.92541,7.81395,2019/01/10,15:17:54.011,-99.19,9.5,2212,727,117,RYR72AT 
3C4AA1,11278,50.22502,7.38125,2019/01/10,15:17:54.928,-62.62,50.72,1140,750,110,CFG187  
4CACA9,11270,49.92458,7.81648,2019/01/10,15:17:55.124,-99.75,9.35,2212,727,117,RYR72AT 
48455C,11880,49.98523,7.79257,2019/01/10,15:17:55.844,-74.65,11.63,3176,827,148,KLM25F  
3C4AA1,11278,50.22451,7.38341,2019/01/10,15:17:55.910,-62.57,50.56,1140,750,110,CFG187  
4005BF,11880,49.83412,7.88580,2019/01/10,15:17:55.975,-153.67,13.04,4704,801,113,BAW125  
4CACA9,11270,49.92309,7.82093,2019/01/10,15:17:56.894,-100.8,9.09,2212,727,117,RYR72AT 
4CACA9,11270,49.92224,7.82349,2019/01/10,15:17:57.877,-101.43,8.94,2212,727,117,RYR72AT 
48455C,11880,49.98151,7.79591,2019/01/10,15:17:57.942,-75.73,11.26,3176,827,148,KLM25F  
48455C,11880,49.97983,7.79769,2019/01/10,15:17:58.861,-76.21,11.07,3176,827,148,KLM25F  
3C4AA1,11278,50.22246,7.39217,2019/01/10,15:17:58.927,-62.37,49.93,1140,750,110,CFG187  
502C2F,10966,50.05934,8.61477,2019/01/10,15:17:59.647,79.97,49.64,1000,879,269,BTI3CE  
4CACA9,11270,49.92059,7.82848,2019/01/10,15:17:59.845,-102.74,8.65,2212,729,117,RYR72AT 
3C4AA1,11278,50.22180,7.39496,2019/01/10,15:17:59.974,-62.31,49.72,1140,750,110,CFG187  
4CACA9,11270,49.91973,7.83095,2019/01/10,15:18:00.826,-103.44,8.52,2212,729,117,RYR72AT 
48455C,11880,49.97630,7.80094,2019/01/10,15:18:00.891,-77.3,10.72,3176,827,148,KLM25F  
3C4AA1,11278,50.22116,7.39766,2019/01/10,15:18:00.957,-62.25,49.53,1140,750,110,CFG187  
502C2F,10966,50.05920,8.60381,2019/01/10,15:18:02.726,79.82,48.88,1000,877,269,BTI3CE  
48455C,11880,49.97273,7.80434,2019/01/10,15:18:02.922,-78.47,10.37,3176,827,148,KLM25F  
4CACA9,11270,49.91789,7.83643,2019/01/10,15:18:02.990,-105.07,8.22,2212,729,117,RYR72AT 
502C2F,10966,50.05920,8.60056,2019/01/10,15:18:03.710,79.77,48.65,1000,877,269,BTI3CE  
48455C,11880,49.96907,7.80759,2019/01/10,15:18:04.955,-79.75,10.04,3176,827,148,KLM25F  
4CACA9,11270,49.91624,7.84149,2019/01/10,15:18:05.022,-106.67,7.96,2212,729,117,RYR72AT 
48455C,11880,49.96736,7.80920,2019/01/10,15:18:05.937,-80.37,9.88,3176,827,148,KLM25F  
3C4AA1,11278,50.21796,7.41136,2019/01/10,15:18:06.068,-61.92,48.54,1140,750,110,CFG187  
4CACA9,11270,49.91524,7.84446,2019/01/10,15:18:06.199,-107.7,7.82,2212,729,117,RYR72AT 
3C6675,2764,50.07280,8.27708,2019/01/10,15:18:06.396,68.36,27.74,4155,561,250,DLH2AF  
48455C,11880,49.96541,7.81085,2019/01/10,15:18:07.051,-81.1,9.71,3176,827,148,KLM25F  
4CACA9,11270,49.91455,7.84648,2019/01/10,15:18:07.052,-108.43,7.72,2212,729,117,RYR72AT 
48455C,11880,49.96373,7.81254,2019/01/10,15:18:07.970,-81.74,9.55,3176,827,148,KLM25F  
3C6675,2749,50.07170,8.27372,2019/01/10,15:18:08.101,68.34,27.47,4155,561,250,DLH2AF  
48455C,11880,49.96225,7.81417,2019/01/10,15:18:08.822,-82.31,9.4,3176,827,148,KLM25F  
3C4AA1,11278,50.21604,7.41956,2019/01/10,15:18:09.084,-61.72,47.95,1140,750,110,CFG187  
3C4AA1,11278,50.21553,7.42178,2019/01/10,15:18:09.935,-61.66,47.8,1140,750,110,CFG187  
48455C,11880,49.96023,7.81588,2019/01/10,15:18:09.937,-83.14,9.24,3176,827,148,KLM25F  
48455C,11880,49.95863,7.81750,2019/01/10,15:18:10.853,-83.8,9.1,3176,827,148,KLM25F  
3C4AA1,11278,50.21474,7.42505,2019/01/10,15:18:10.919,-61.58,47.56,1140,750,110,CFG187  
4CACA9,11270,49.91075,7.85797,2019/01/10,15:18:11.642,-113,7.21,2212,729,117,RYR72AT 
3C4AA1,11278,50.21422,7.42728,2019/01/10,15:18:11.903,-61.53,47.4,1140,750,110,CFG187  
4CACA9,11270,49.90988,7.86043,2019/01/10,15:18:12.623,-114.14,7.12,2212,729,117,RYR72AT 
48455C,11880,49.95302,7.82241,2019/01/10,15:18:14.001,-86.3,8.67,3176,827,148,KLM25F  
4CACA9,11270,49.90805,7.86599,2019/01/10,15:18:14.787,-116.8,6.91,2212,729,117,RYR72AT 
3C6675,2680,50.06814,8.25882,2019/01/10,15:18:15.376,67.99,26.36,4155,561,250,DLH2AF  
3C4AA1,11278,50.21178,7.43767,2019/01/10,15:18:15.703,-61.26,46.65,1140,748,110,CFG187  
48455C,11880,49.94967,7.82568,2019/01/10,15:18:15.900,-87.89,8.41,3176,827,148,KLM25F  
3C6675,2673,50.06782,8.25682,2019/01/10,15:18:16.360,67.92,26.22,4155,561,250,DLH2AF  
48455C,11880,49.94806,7.82740,2019/01/10,15:18:16.818,-88.68,8.28,3176,827,148,KLM25F  
4CACA9,11270,49.90637,7.87096,2019/01/10,15:18:16.819,-119.43,6.75,2212,729,117,RYR72AT 
3C4AA1,11278,50.21049,7.44309,2019/01/10,15:18:17.734,-61.11,46.26,1140,748,110,CFG187  
48455C,11880,49.94627,7.82909,2019/01/10,15:18:17.866,-89.6,8.15,3176,827,148,KLM25F  
3C6675,2657,50.06656,8.25266,2019/01/10,15:18:18.390,67.86,25.89,4155,561,250,DLH2AF  
4CACA9,11270,49.90470,7.87601,2019/01/10,15:18:18.848,-122.31,6.6,2212,729,117,RYR72AT 
48455C,11880,49.94435,7.83072,2019/01/10,15:18:18.915,-90.61,8.04,3176,827,148,KLM25F  
3C6675,2650,50.06612,8.25102,2019/01/10,15:18:19.310,67.82,25.76,4155,561,250,DLH2AF  
3C4AA1,11278,50.20921,7.44859,2019/01/10,15:18:19.636,-60.96,45.87,1140,748,110,CFG187  
48455C,11880,49.94282,7.83251,2019/01/10,15:18:19.769,-91.45,7.91,3176,827,148,KLM25F  
4CACA9,11270,49.90388,7.87850,2019/01/10,15:18:19.833,-123.83,6.54,2212,729,117,RYR72AT 
3C4AA1,11278,50.20859,7.45133,2019/01/10,15:18:20.619,-60.89,45.68,1140,748,110,CFG187  
48455C,11880,49.94087,7.83419,2019/01/10,15:18:20.881,-92.53,7.81,3176,827,148,KLM25F  
3C4AA1,11278,50.20793,7.45408,2019/01/10,15:18:21.669,-60.81,45.48,1140,748,110,CFG187  
3C4AA1,11278,50.20729,7.45682,2019/01/10,15:18:22.651,-60.73,45.29,1140,748,110,CFG187  
48455C,11880,49.93721,7.83737,2019/01/10,15:18:22.977,-94.67,7.62,3176,827,148,KLM25F  
4CACA9,11270,49.90086,7.88746,2019/01/10,15:18:23.371,-129.84,6.36,2212,729,117,RYR72AT 
3C4AA1,11278,50.20654,7.46009,2019/01/10,15:18:23.699,-60.64,45.05,1140,748,110,CFG187  
48455C,11880,49.93528,7.83904,2019/01/10,15:18:24.028,-95.84,7.53,3176,827,148,KLM25F  
3C4AA1,11278,50.20598,7.46224,2019/01/10,15:18:24.684,-60.58,44.9,1140,748,110,CFG187  
48455C,11880,49.93346,7.84077,2019/01/10,15:18:25.077,-96.98,7.44,3176,827,148,KLM25F  
4CACA9,11270,49.89917,7.89252,2019/01/10,15:18:25.403,-133.61,6.29,2212,729,117,RYR72AT 
3C4AA1,11278,50.20537,7.46499,2019/01/10,15:18:25.601,-60.5,44.7,1140,748,110,CFG187  
4BB850,9610,50.11839,8.50176,2019/01/10,15:18:25.731,72.13,44.28,,909,161,
48455C,11880,49.93146,7.84246,2019/01/10,15:18:26.190,-98.26,7.36,3176,827,148,KLM25F  
4CACA9,11270,49.89837,7.89501,2019/01/10,15:18:26.386,-135.55,6.27,2212,729,117,RYR72AT 
3C4AA1,11278,50.20473,7.46773,2019/01/10,15:18:26.583,-60.42,44.51,1140,748,110,CFG187  
48455C,11880,49.92965,7.84565,2019/01/10,15:18:27.239,-99.6,7.19,3176,827,148,KLM25F  
3C4AA1,11278,50.20409,7.47049,2019/01/10,15:18:27.631,-60.34,44.31,1140,748,110,CFG187  
4CACA9,11270,49.89669,7.89999,2019/01/10,15:18:28.485,-139.66,6.24,2212,729,117,RYR72AT 
48455C,11880,49.92439,7.84914,2019/01/10,15:18:30.188,-103.15,7.12,3176,825,148,KLM25F  
4CACA9,11270,49.89482,7.90553,2019/01/10,15:18:30.581,-144.52,6.24,2212,729,117,RYR72AT 
3C4AA1,11278,50.20212,7.47865,2019/01/10,15:18:30.645,-60.09,43.73,1140,748,110,CFG187  
